坚强,jiānqiáng,tính từ,Kiên cường,她是个坚强的女孩。,Tā shì gè jiānqiáng de nǚhái,Cô ấy rất kiên quyết không đồng ý với ý kiến này.
简单,jiǎndān,tính từ,Đơn giản,这个问题很简单。,Zhège wèntí hěn jiǎndān,Vấn đề này rất đơn giản.
简直,jiǎnzhí,phó từ,"Quả là, thật là",这事简直太难了。,Zhè shì jiǎnzhí tài nán le,Việc này thật là quá khó.
建,jiàn,động từ,Xây dựng,他们在建一个学校。,Tāmen zài jiàn yí gè xuéxiào,Họ đang xây một ngôi trường.
建成,jiànchéng,động từ,Xây xong,新大楼已经建成了。,Xīn dàlóu yǐjīng jiànchéng le,Tòa nhà mới đã xây xong.
建立,jiànlì,động từ,Thiết lập,我们建立了一个新公司。,Wǒmen jiànlì le yīgè xīn gōngsī,Chúng tôi đã thiết lập tình bạn.
建设,jiànshè,động từ,Xây dựng,城市正在快速建设。,Chéngshì zhèngzài kuàisù jiànshè,Thành phố đang được xây dựng nhanh chóng.
建议,jiànyì,danh từ,"Gợi ý, đề xuất",我有一个好建议。,Wǒ yǒu yí gè hǎo jiànyì,Tôi có một đề xuất hay.
将近,jiāngjìn,phó từ,"Gần, xấp xỉ",他每天工作将近十个小时。,Tā měitiān gōngzuò jiāngjìn shí gè,Anh ấy mỗi ngày làm việc xấp xỉ gần 10 tiếng đồng hồ.
将来,jiānglái,danh từ,Tương lai,将来我要当医生。,Jiānglái wǒ yào dāng yīshēng,Tương lai tôi muốn làm bác sĩ.
交费,jiāofèi,động từ,Nộp phí,我们要先交费。,Wǒmen yào xiān jiāofèi,Chúng tôi phải nộp phí trước.
交警,jiāojǐng,danh từ,Cảnh sát giao thông,交警在马路上工作。,Jiāojǐng zài mǎlù shàng gōngzuò,Cảnh sát giao thông làm việc trên đường.
交流,jiāoliú,động từ,Giao lưu,在学校，除了学习，你应该跟朋友多,"Zài xuéxiào, chúle xuéxí, nǐ yīnggā","Ở trường học, bên cạnh học hành, bạn nên giao lưu nhiề"
交往,jiāowǎng,động từ,"Giao du, qua lại",他们交往很多年了。,Tāmen jiāowǎng hěn duō nián le,Họ đã quen biết nhau nhiều năm rồi.
交易,jiāoyì,danh từ,Giao dịch,这次交易很成功。,Zhè cì jiāoyì hěn chénggōng,Giao dịch lần này rất thành công.
叫,jiào,giới từ,Gọi là,他叫大家小王。,Tā jiào dàjiā Xiǎo Wáng,Mọi người gọi anh ấy là Tiểu Vương.
校,jiào,danh từ,Trường học,我在这所学校学习。,Wǒ zài zhè suǒ xuéxiào xuéxí,Tôi học ở ngôi trường này.
教材,jiàocái,danh từ,Tài liệu giảng dạy,老师给了我们新的教材。,Lǎoshī gěi le wǒmen xīn de jiàocái,Giáo viên đưa cho chúng tôi tài liệu mới.
教练,jiàoliàn,danh từ,Huấn luyện viên,我的教练很严格。,Wǒ de jiàoliàn hěn yángé,Huấn luyện viên của tôi rất nghiêm khắc.
结实,jiēshi,tính từ,"Rắn chắc, khỏe",这张桌子非常结实。,Zhè zhāng zhuōzi fēicháng jiēshi,Cái bàn này rất chắc chắn.
接待,jiēdài,động từ,Tiếp đón,老板在门口接待客人。,Lǎobǎn zài ménkǒu jiēdài kèrén,Sếp tiếp đón khách ở cửa.
接近,jiējìn,động từ,"Tiếp cận, đến gần",他不喜欢别人接近他。,Tā bù xǐhuān biérén jiējìn tā,Anh ấy không thích người khác đến gần mình.
节约,jiéyuē,động từ,Tiết kiệm,我们要节约用水。,Wǒmen yào jiéyuē yòng shuǐ,Chúng ta phải tiết kiệm nước.
结合,jiéhé,động từ,Kết hợp,请把理论和实践结合起来。,Qǐng bǎ lǐlùn hé shíjiàn jiéhé qǐlái,Hãy kết hợp lý thuyết và thực hành.
结婚,jiéhūn,động từ,Kết hôn,他们打算明年结婚。,Tāmen dǎsuàn míngnián jiéhūn,Họ dự định kết hôn vào năm sau.
结束,jiéshù,động từ,Kết thúc,比赛已经结束了。,Bǐsài yǐjīng jiéshù le,Trận đấu đã kết thúc rồi.
解决,jiějué,động từ,Giải quyết,他帮助我解决了问题。,Tā bāngzhù wǒ jiějué le wèntí,Anh ấy giúp tôi giải quyết vấn đề.
解开,jiěkāi,động từ,"Cởi, tháo ra",他解开了鞋带。,Tā jiěkāi le xiédài,Anh ấy đã tháo dây giày ra.
金,jīn,danh từ,Vàng (kim loại),这个戒指是金的。,Zhè ge jièzhǐ shì jīn de,Chiếc nhẫn này làm bằng vàng.
金牌,jīnpái,danh từ,Huy chương vàng,我赢得了一块金牌。,Wǒ yíngdé le yí kuài jīnpái,Anh ấy đã giành được một huy chương vàng.
仅,jǐn,phó từ,"Chỉ, chỉ có",他仅花了十分钟就写完了。,Tā jǐn huā le shí fēnzhōng jiù xiě w,Anh ấy chỉ mất 10 phút là viết xong rồi.
仅仅,jǐnjǐn,phó từ,"Chỉ, vỏn vẹn, mới chỉ",我们仅仅是普通朋友。,Wǒmen jǐnjǐn shì pǔtōng péngyǒu,Chúng tôi chỉ là bạn bình thường thôi.
尽量,jǐnliàng,phó từ,"Hết sức, cố gắng hết mức",我会尽量帮你。,Wǒ huì jǐnliàng bāng nǐ,Tôi sẽ cố gắng hết sức giúp bạn.
紧,jǐn,tính từ,"Liền, gấp, cấp bách",时间很紧，我们快走吧。,"Shíjiān hěn jǐn, wǒmen kuài zǒu ba","Thời gian cấp bách, chúng ta đi nhanh thôi."
紧急,jǐnjí,tính từ,Khẩn cấp,有紧急情况请马上告诉我。,Yǒu jǐnjí qíngkuàng qǐng mǎshàng,Có việc khẩn thì báo cho tôi ngay nhé.
紧张,jǐnzhāng,tính từ,Căng thẳng,明天考试，我有点紧张。,"Míngtiān kǎoshì, wǒ yǒudiǎn jǐnzhā","Mai thi rồi, tôi có hơi căng thẳng."
进步,jìnbù,động từ,Tiến bộ,最近他的中文进步很大。,Zuìjìn tā de zhōngwén jìnbù hěn dà,Gần đây tiếng Trung của anh ấy tiến bộ rất nhanh.
进一步,jìnyíbù,trạng từ,"Thêm một bước, tiến xa hơn",我想进一步了解这个公司。,Wǒ xiǎng jìnyíbù liǎojiě zhè ge gōn,Tôi muốn tìm hiểu thêm về công ty này.
进展,jìnzhǎn,động từ,Tiến triển,工作进展得非常顺利。,Gōngzuò jìnzhǎn de fēicháng shùn,Công việc phát triển rất thuận lợi.
近期,jìnqī,danh từ,Gần đây,我近期很忙，没有时间。,"Wǒ jìnqī hěn máng, méiyǒu shíjiān","Gần đây tôi rất bận, không có thời gian."
京剧,jīngjù,danh từ,Kinh kịch,我看过一次京剧，觉得很有意思。,"Wǒ kàn guò yí cì jīngjù, juéde hěn","Tôi từng xem Kinh kịch một lần, thấy rất thú vị."
经济,jīngjì,danh từ,Kinh tế,这个城市的经济发展得很好。,Zhè ge chéngshì de jīngjì fāzhǎn d,Kinh tế của thành phố này phát triển rất tốt.
经历,jīnglì,động từ,Trải qua,他经历了很多困难。,Tā jīnglì le hěn duō kùnnán,Anh ấy đã trải qua rất nhiều khó khăn.
经验,jīngyàn,danh từ,Kinh nghiệm,她有很多工作经验。,Tā yǒu hěn duō gōngzuò jīngyàn,Cô ấy có nhiều kinh nghiệm làm việc.
经营,jīngyíng,động từ,Kinh doanh,爸爸经营一家饭馆。,Bàba jīngyíng yì jiā fànguǎn,Ba tôi kinh doanh một quán ăn.
精彩,jīngcǎi,tính từ,"Tuyệt vời, đặc sắc",这部电影非常精彩。,Zhè bù diànyǐng fēicháng jīngcǎi,Bộ phim này rất đặc sắc.
精神,jīngshén,danh từ,"Tinh thần, trí óc",我今天没有精神。,Wǒ jīntiān méiyǒu jīngshén,Hôm nay tôi chẳng có tinh thần.
精神,jīngshen,tính từ,Tươi tỉnh (thần sắc),你今天看起来很精神。,Nǐ jīntiān kàn qǐlái hěn jīngshen,Hôm nay trông bạn rất tươi tắn đó.
景色,jǐngsè,danh từ,Cảnh sắc,山上的景色非常美。,Shān shàng de jǐngsè fēicháng mě,Cảnh trên núi rất đẹp.
警察,jǐngchá,danh từ,Cảnh sát,有问题可以找警察帮忙。,Yǒu wèntí kěyǐ zhǎo jǐngchá bāngm,Có vấn đề gì thì có thể nhờ cảnh sát giúp.
静,jìng,tính từ,Yên tĩnh,图书馆里很静。,Túshūguǎn lǐ hěn jìng,Trong thư viện rất yên tĩnh.
久,jiǔ,trạng từ,"Lâu, đã lâu",我们好久不见了。,Wǒmen hǎo jiǔ bú jiàn le,Lâu rồi chúng ta không gặp nhau.
旧,jiù,tính từ,Cũ,我的电脑很旧了。,Wǒ de diànnǎo hěn jiù le,Máy tính của tôi cũ rồi.
救,jiù,động từ,Cứu,他救了一只小猫。,Tā jiù le yì zhī xiǎo māo,Anh ấy đã cứu một con mèo nhỏ.
就是,jiùshì,liên từ,"Là, chính là",这就是我想要的。,Zhè jiùshì wǒ xiǎng yào de,Đây chính là điều tôi muốn.
就业,jiùyè,động từ,Tìm việc,大学毕业后他马上寻找就业。,Dàxué bìyè hòu tā mǎshàng xúnzh,"Sau khi tốt nghiệp đại học, anh ấy nhanh chóng đi tìm vi"
举办,jǔbàn,động từ,Tổ chức,学校每年都举办一次运动会。,Xuéxiào měinián dōu jǔbàn yí cì yù,Trường học mỗi năm đều tổ chức một lần đại hội thể tha
具体,jùtǐ,tính từ,Cụ thể,请告诉我具体的时间和地点。,Qǐng gàosu wǒ jùtǐ de shíjiān hé dì,Hãy nói cho tôi thời gian và địa điểm cụ thể.
具有,jùyǒu,động từ,"Có, vốn có",这道菜具有越南特色。,Tā jùyǒu hěn qiáng de xuéxí néngl,Anh ấy có khả năng học rất tốt.
剧场,jùchǎng,danh từ,Nhà hát,我们晚上去剧场看话剧吧。,Wǒmen wǎnshàng qù jùchǎng kàn,Tối nay tụi mình đi nhà hát xem kịch nhé.
据说,jùshuō,động từ,"Nghe nói, theo lời kể",据说这家餐厅很好吃。,Jùshuō zhè jiā cāntīng hěn hǎochī,Nghe nói nhà hàng này rất ngon.
决定,juédìng,động từ,Quyết định,我决定去中国旅游。,Wǒ juédìng qù zhōngguó lǚyóu,Tôi quyết định đi du lịch Trung Quốc.
决赛,juésài,danh từ,Trận chung kết,明天是足球比赛的决赛。,Míngtiān shì zúqiú bǐsài de juésài,Ngày mai là trận chung kết bóng đá.
决心,juéxīn,danh từ,Quyết tâm,他下了很大的决心要改变自己。,Tā xià le hěn dà de juéxīn yào gǎib,Anh ấy quyết tâm rất lớn để thay đổi bản thân.
绝对,juéduì,trạng từ,Tuyệt đối,我绝对不会忘记你说的话。,Wǒ juéduì bú huì wàngjì nǐ shuō de,Tôi tuyệt đối sẽ không quên lời bạn nói.
咖啡,kāfēi,danh từ,Cà phê,我每天早上都喝一杯咖啡。,Wǒ měitiān zǎoshang dōu hē yì bē,Mỗi sáng tôi đều uống một cốc cà phê.
开发,kāifā,động từ,Phát triển,这家公司开发了一款新手机。,Zhè jiā gōngsī kāifā le yí kuǎn xīn s,Công ty này đã phát triển một mẫu điện thoại mới.
开放,kāifàng,động từ/tính,"Mở cửa, cởi mở",公园早上六点开放。,Gōngyuán zǎoshang liù diǎn kāifàn,Công viên mở cửa lúc 6 giờ sáng.
开始,kāishǐ,động từ,Bắt đầu,现在我们开始上课吧。,Xiànzài wǒmen kāishǐ shàngkè ba,Giờ chúng ta bắt đầu vào học nhé.
开业,kāi//yè,động từ,Khai trương,新店明天开业，欢迎大家来！,"Xīn diàn míngtiān kāiyè, huānyíng","Cửa hàng mới mai khai trương, mời mọi người đến!"
开展,kāizhǎn,động từ,Triển khai,公司正在开展新项目。,Gōngsī zhèngzài kāizhǎn xīn xiàng,Công ty đang triển khai dự án mới.
看起来,kàn qǐ lái,động từ,"Trông có vẻ, nhìn có vẻ",他看起来很高兴。,Tā kàn qǐlái hěn gāoxìng,Anh ấy trông có vẻ rất vui.
看上去,kàn shàng q,động từ,"Trông giống như, nhìn giống",她看上去比我大一岁。,Tā kàn shàngqù bǐ wǒ dà yí suì,Cô ấy trông có vẻ lớn hơn tôi một tuổi.
考验,kǎoyàn,danh từ,"Thử thách, kiểm tra",这次比赛是对大家的一个考验。,Zhè cì bǐsài shì duì dàjiā de yí gè k,Trận thi lần này là một thử thách cho mọi người.
科技,kējì,danh từ,Khoa học kỹ thuật,科技改变了我们的生活。,Kējì gǎibiàn le wǒmen de shēnghu,Khoa học kỹ thuật đã thay đổi cuộc sống của chúng ta.
可靠,kěkào,Tính từ,Đáng tin cậy,他是一个很可靠的朋友。,Tā shì yí gè hěn kěkào de péngyǒu,Anh ấy là một người bạn rất đáng tin.
可乐,kělè,Danh từ,Nước ngọt coca-cola,我喜欢喝可乐。,Wǒ xǐhuan hē kělè,Tôi thích uống Coca-Cola.
克服,kèfú,Động từ,"Khắc phục, vượt qua",我们要克服困难。,Wǒmen yào kèfú kùnnán,Chúng ta cần vượt qua khó khăn.
客观,kèguān,Tính từ,Khách quan,老师的意见很客观。,Lǎoshī de yìjiàn hěn kèguān,Ý kiến của thầy cô rất khách quan.
课程,kèchéng,Danh từ,"Khóa học, môn học",这个学期我有五门课程。,Zhège xuéqī wǒ yǒu wǔ mén kèch,Học kỳ này tôi có năm môn học.
空,kōng,Tính từ,"Trống, trống rỗng",我的书包是空的。,Wǒ de shūbāo shì kōng de,Cặp sách của tôi trống rỗng.
空调,kōngtiáo,Danh từ,Máy điều hòa,请把关门，因为房间里开着空调。,"Qǐng bǎ guānmén, yīnwèi fángjiān","Vui lòng đóng cửa, bởi vì trong phòng đang bật điều hòa"
恐怕,kǒngpà,Phó từ,"E rằng, sợ rằng",现在路上很堵，我恐怕来不及了。,"Xiànzài lùshàng hěn dǔ, wǒ kǒngp","Bây giờ trên đường đang kẹt xe, tôi sợ không đến kịp."
空儿,kòngr,Danh từ,"Rảnh, rảnh rỗi",今天我没空，改天出去玩儿吧。,"Jīntiān wǒ méi kōng, gǎitiān chūqù wán er ba",
裤子,kùzi,Danh từ,Quần,他买了一条新裤子。,Tā mǎi le yì tiáo xīn kùzi,Anh ấy đã mua một cái quần mới.
快速,kuàisù,Tính từ,Nhanh chóng,他学习得很快速。,Tā xuéxí de hěn kuàisù,Anh ấy học rất nhanh.
困,kùn,Tính từ,"Buồn ngủ, mệt mỏi",我今天有点困。,Wǒ jīntiān yǒudiǎn kùn,Hôm nay tôi hơi buồn ngủ.
困难,kùnnán,Danh từ,Khó khăn,我们一起面对困难。,Wǒmen yìqǐ miànduì kùnnán,Chúng ta cùng nhau đối mặt với khó khăn.
浪费,làngfèi,Động từ,Lãng phí,不要浪费食物。,Bú yào làngfèi shíwù,Đừng lãng phí thức ăn.
老百姓,lǎobǎixìng,Danh từ,Dân thường,政府关心老百姓的生活。,Zhèngfǔ guānxīn lǎobǎixìng de shē,Chính phủ quan tâm đến đời sống người dân.
老板,lǎobǎn,Danh từ,"Ông chủ, sếp",我的老板很亲切。,Wǒ de lǎobǎn hěn qīnqiè,Sếp của tôi rất thân thiện.
老太太,lǎotàitai,Danh từ,Bà cụ,那位老太太住在我家附近。,Nà wèi lǎotàitai zhù zài wǒ jiā fùjìn.,Bà cụ đó sống gần nhà tôi.
老头儿,lǎotóur,Danh từ,Ông lão,公园里有很多老头儿在下棋。,Gōngyuán lǐ yǒu hěn duō lǎotóur z,Trong công viên có nhiều ông lão đang chơi cờ.
乐,lè,Tính từ,Vui vẻ,孩子们玩得很快乐。,Háizimen wán de hěn kuàilè,Bọn trẻ chơi rất vui vẻ.
乐观,lèguān,Tính từ,Lạc quan,她性格很乐观。,Tā xìnggé hěn lèguān,Cô ấy có tính cách rất lạc quan.
类,lèi,Danh từ,"Loại, nhóm",这种类的书我很喜欢。,Zhè zhǒng lèi de shū wǒ hěn xǐhuā,Tôi rất thích loại sách này.
类似,lèisì,Tính từ,"Tương tự, giống",这两个词意思类似。,Zhè liǎng gè cí yìsi lèisì,Hai từ này có nghĩa tương tự nhau.
离婚,líhūn,Động từ,Ly hôn,他们已经离婚三年了。,Tāmen yǐjīng líhūn sān nián le,Họ đã ly hôn 3 năm rồi.
里面,lǐmiàn,Danh từ,Bên trong,钱包在包里面。,Qiánbāo zài bāo lǐmiàn,Ví tiền ở trong túi.
理发,lǐfà,Động từ,Cắt tóc,他去理发了。,Tā qù lǐfà le,Anh ấy đi cắt tóc rồi.
理解,lǐjiě,Động từ,Hiểu,我理解你的意思。,Wǒ lǐjiě nǐ de yìsi,Tôi hiểu ý của bạn.
理论,lǐlùn,Danh từ,Lý luận,这个理论很重要。,Zhè gè lǐlùn hěn zhòng yào,Lý luận này rất quan trọng.
理由,lǐyóu,Danh từ,Lý do,你有什么理由迟到？,Nǐ yǒu shénme lǐyóu chídào,Bạn có lý do gì đến muộn?
力,lì,Danh từ,"Sức lực, sức mạnh",他用了很大的力。,Tā yòng le hěn dà de lì,Anh ấy đã dùng rất nhiều sức.
力量,lìliàng,Danh từ,Sức mạnh,团结就是力量。,Tuánjié jiù shì lìliàng,Đoàn kết chính là sức mạnh.
立刻,lìkè,Phó từ,Lập tức,时间不早了，所以我们应该立刻出发,"Shíjiān bù zǎo le, suǒyǐ wǒmen yīn","Đã muộn rồi, chúng ta nên ngay lập tức xuất phát."
利用,lìyòng,Động từ,Tận dụng,我利用休息时间去旅游。,Wǒ lìyòng xiūxí shíjiān qù lǚyóu,Cô ấy tận dụng thời gian nghỉ ngơi đi du lịch.
连,lián,Liên từ,"Thậm chí, ngay cả",他忙了一天，连饭也没吃。,"Tā máng le yītiān, lián fàn yě méi c",Anh ấy thậm chí chưa ăn cơm.
连忙,liánmáng,Phó từ,"Vội vàng, lập tức",听到声音，她连忙跑出去。,"Tīng dào shēngyīn, tā liánmáng pǎ",Anh ấy nghe thấy tiếng động liền chạy ra.
连续,liánxù,Phó từ,Liên tục,他连续三天没睡好。,Tā liánxù sān tiān méi shuì hǎo,Anh ấy ba ngày liên tục không ngủ ngon.
连续剧,liánxùjù,Danh từ,Phim truyền hình dài tập,她喜欢看韩国连续剧。,Tā xǐhuan kàn Hánguó liánxùjù,Cô ấy thích xem phim Hàn Quốc dài tập.
联合,liánhé,Động từ,"Liên hợp, liên minh",我们要联合起来解决问题。,Wǒmen yào liánhé qǐlái jiějué wènt,Chúng ta cần liên hợp lại để giải quyết vấn đề.
联合国,Liánhéguó,Danh từ riêng,Liên hợp quốc,联合国有很多成员国。,Liánhéguó yǒu hěn duō chéngyuán,Liên Hợp Quốc có rất nhiều quốc gia thành viên.
联系,liánxì,Động từ,Liên lạc,有问题可以联系我。,Yǒu wèntí kěyǐ liánxì wǒ,Có vấn đề gì thì có thể liên lạc với tôi.
凉水,liángshuǐ,Danh từ,Nước lạnh,请给我一杯凉水。,Qǐng gěi wǒ yì bēi liángshuǐ,Xin cho tôi một cốc nước lạnh.
了,liǎo,Trợ từ,"Rồi, xong, hiểu",这件事我忘不了。,Zhè jiàn shì wǒ wàng bù liǎo,Tôi hiểu rồi.
领,lǐng,Động từ,"Nhận, lãnh",他去公司领工资。,Tā qù gōngsī lǐng gōngzī,Anh ấy đến công ty nhận lương.
领导,lǐngdǎo,Danh từ,Lãnh đạo,他是我们的领导。,Tā shì wǒmen de lǐngdǎo,Anh ấy là lãnh đạo của chúng tôi.
领先,lǐngxiān,Động từ,Dẫn đầu,我们的队领先了两分。,Wǒmen de duì lǐngxiān le liǎng fēn,Đội chúng tôi dẫn trước hai điểm.
另外,lìngwài,"Liên từ
Phó từ","Ngoài ra, hơn nữa","我会说汉语，另外还会日语。
我想去另外一个国家看看。","Wǒ huì shuō hànyǔ, lìngwài hái hu
/Wǒ xiǎng qù lìngwài yí gè guójiā k","Tôi biết nói tiếng Trung, ngoài ra tôi còn biết tiếng Nhật.
Tôi muốn đến một quốc gia khác để khám phá thử."
另一方面,lìng yì fāngm,Cụm danh từ,Mặt khác,她很聪明，另一方面也很努力。,"Tā hěn cōngmíng, lìng yì fāngmiàn","Anh ấy thông minh, mặt khác cũng rất chăm chỉ."
留学,liúxué,Động từ,Du học,她打算去美国留学。,tā dǎsuàn qù Měiguó liúxué,Cô ấy dự định đi Mỹ du học.
龙,lóng,Danh từ,Rồng,中国人很喜欢龙。,Zhōngguó rén hěn xǐhuān lóng,Người Trung Quốc rất thích rồng.
录,lù,Động từ,"Ghi âm, ghi lại",他把节目录下来了。,Tā bǎ jiémù lù xià lái le,Anh ấy đã ghi lại chương trình.
录音,lùyīn,Động từ,Ghi âm,我录音了全部会议内容。,Wǒ lùyīn le quánbù huìyì nèiróng,Tôi đã ghi âm toàn bộ nội dung cuộc họp.
路线,lùxiàn,Danh từ,"Tuyến đường, con đường",出租司机看错了路线。,Chūzū sījī kàn cuò le lùxiàn,Tài xế taxi nhìn nhầm đường.
旅馆,lǚguǎn,Danh từ,Khách sạn,我们住在一家旅馆里。,Wǒmen zhù zài yì jiā lǚguǎn lǐ,Chúng tôi ở trong một khách sạn.
旅行社,lǚxíngshè,Danh từ,Công ty du lịch,她在旅行社工作。,Tā zài lǚxíngshè gōngzuò,Cô ấy làm việc ở công ty du lịch.
绿茶,lǜchá,Danh từ,Trà xanh,我喜欢喝绿茶。,Wǒ xǐhuan hē lǜchá,Tôi thích uống trà xanh.
乱,luàn,Tính từ,Lộn xộn,房间太乱了。,Fángjiān tài luàn le,Căn phòng quá bừa bộn.
落后,luòhòu,"Động từ
Tính từ","Thụt lùi, lùi lại
lạc hậu, tụt hậu","我的学习成绩落后了很多。
我爷爷的想法有点落后。","Wǒ de xuéxí chéngjì luòhòu le hěn
/Wǒ yéye de xiǎngfǎ yǒudiǎn luòhò","Thành tích học tập của tôi đang thụt lùi rất nhiều.
Tư tưởng của ông nội tôi có chút lạc hậu."
麻烦,máfan,"Động từ
Tính từ","Làm phiền
phiền phức","对不起，麻烦你了。
这件事太麻烦了。","Duìbuqǐ, máfan nǐ le/
/Zhè jiàn shì tài máfan le","Xin lỗi, làm phiền bạn một chút.
Chuyện này thật sự rất phiền phức"
马,mǎ,Danh từ,Con ngựa,那是一匹白马。,Nà shì yì pǐ báimǎ,Đó là một con ngựa trắng.
满足,mǎnzú,Động từ,"Hài lòng, thỏa mãn",他对结果很满足。,Tā duì jiéguǒ hěn mǎnzú,Anh ấy rất hài lòng với kết quả.
慢慢,mànmàn,Trạng từ,Từ từ,他慢慢地走进来。,Tā mànmàn de zǒu jìnlái,Anh ấy đi vào một cách từ từ.
毛,máo,Danh từ,"Lông, sợi lông",猫的毛很软。,Māo de máo hěn ruǎn,Lông của mèo rất mềm.
毛病,máobìng,Danh từ,"Lỗi, vấn đề",这台电脑有毛病。,Zhè tái diànnǎo yǒu máobìng,Cái máy tính này có vấn đề.
没用,méiyòng,Tính từ,Vô dụng,这个方法一点儿也没用。,Zhè gè fāngfǎ yìdiǎnr yě méiyòng,Cách này hoàn toàn vô dụng.
媒体,méitǐ,Danh từ,"Truyền thông, phương tiện tru",媒体报道了这个新闻。,Méitǐ bàodào le zhè gè xīnwén,Truyền thông đã đưa tin về việc này.
每,měi,Đại từ,"Mỗi, từng",每个人都有自己的梦想。,Měi gè rén dōu yǒu zìjǐ de mèngxiǎ,Mỗi người đều có giấc mơ riêng của mình.
美,měi,Tính từ,Đẹp,这个地方真美。,Zhè gè dìfāng zhēn měi,Nơi này thật đẹp.
美好,měihǎo,Tính từ,"Tươi đẹp, tốt đẹp",我们有一个美好的回忆。,Wǒmen yǒu yí gè měihǎo de huíyì,Chúng tôi có một ký ức đẹp.
美丽,měilì,Tính từ,Xinh đẹp,她是一个美丽的女孩。,Tā shì yí gè měilì de nǚhái,Cô ấy là một cô gái xinh đẹp.
美食,měishí,Danh từ,"Ẩm thực ngon, món ngon",胡志明市有很多美食。,Húzhìmíng shì yǒu hěnduō měishí,Thành phố Hồ Chí Minh có rất nhiều đồ ăn ngon.
美术,měishù,Danh từ,Mỹ thuật,他在学美术。,Tā zài xué měishù,Anh ấy đang học mỹ thuật.
美元,měiyuán,Danh từ,Đô la mỹ,他换了一百美元的现金。。,Tā huàn le yì bǎi měiyuán de xiànjī,Anh ấy đã đổi 100 đô la Mỹ ra tiền mặt.
迷,mí,Động từ,"Mê, thích
lạc đường, không nhận ra","我是他的粉丝，我很迷他。
我迷路了。","Wǒ shì tā de fěnsī, wǒ hěn mí tā/
/Wǒ mílù le","Tôi là fan của anh ấy, tôi rất mê anh ấy.
Tôi lạc đường rồi"
米,mǐ,Danh từ,Gạo,妈妈在厨房煮米饭。,Māma zài chúfáng zhǔ mǐfàn,Mẹ đang nấu cơm trong bếp.
面对,miànduì,Động từ,Đối mặt,我们要勇敢面对问题。,Wǒmen yào yǒnggǎn miànduì wèn,Chúng ta phải dũng cảm đối mặt với vấn đề.
面积,miànjī,Danh từ,Diện tích,这个房间的面积很大。,Zhè gè fángjiān de miànjī hěn dà,Diện tích của căn phòng này rất lớn.
民间,mínjiān,Tính từ,Dân gian,他喜欢听民间故事。,Tā xǐhuan tīng mínjiān gùshì,Anh ấy thích nghe chuyện dân gian.
民族,mínzú,Danh từ,Dân tộc,中国是一个多民族国家。,Zhōngguó shì yí gè duō mínzú guó,Trung Quốc là một quốc gia đa dân tộc.
明确,míngquè,Tính từ,Rõ ràng,他给出了明确的答案。,Tā gěi chū le míngquè de dá'àn,Anh ấy đã đưa ra câu trả lời rõ ràng.
明显,míngxiǎn,Tính từ,"Rõ rệt, dễ thấy",这个问题的答案明显不对。,Zhège wèntí de dá'àn míngxiǎn bù,Đáp án của câu này rõ ràng không đúng.
命运,mìngyùn,Danh từ,"Số phận, vận mệnh",我相信每个人有自己的命运。,wǒ xiāngxìn měi gè rén yǒu zìjǐ de,Tôi tin rằng mỗi người có vận mệnh riêng.
某,mǒu,Đại từ,"Nào đó, một (không xác định)",某一天我们会再见。,mǒu yì tiān wǒmen huì zàijiàn,Một ngày nào đó chúng ta sẽ gặp lại.
母亲,mǔqīn,Danh từ,"Mẹ, mẫu thân",母亲每天都为我准备早饭。,Mǔqīn měitiān dū wèi wǒ zhǔnbèi z,Mỗi ngày mẹ tôi đều chuẩn bị bữa ăn sáng cho tôi.
木头,mùtou,Danh từ,Gỗ,这张桌子是木头做的。,Zhè zhāng zhuōzi shì mùtou zuò d,Cái bàn này được làm bằng gỗ.
目标,mùbiāo,Danh từ,Mục tiêu,他终于实现了自己的目标。,Tā zhōngyú shíxiàn le zìjǐ de mùbiā,Anh ấy cuối cùng đã đạt được mục tiêu của mình.
目前,mùqián,Danh từ,"Trước mắt, hiện tại",目前我们还没有决定。,Mùqián wǒmen hái méiyǒu juédìng,Hiện tại chúng tôi vẫn chưa quyết định.
奶茶,nǎichá,Danh từ,Trà sữa,她每天都喝一杯奶茶。,Tā měitiān dōu hē yì bēi nǎichá,Cô ấy uống một ly trà sữa mỗi ngày.
男子,nánzǐ,Danh từ,Nam giới,那位男子是我的老师。,Nà wèi nánzǐ shì wǒ de lǎoshī,Người đàn ông đó là thầy giáo của tôi.
南部,nánbù,Danh từ,Miền nam,我打算去中国南部旅游。,Wǒ dǎsuàn qù Zhōngguó nánbù lǚ,Tôi định đi du lịch miền Nam Trung Quốc.
难道,nándào,Phó từ,"Lẽ nào, chẳng lẽ",难道你不明白我的意思吗？,Nándào nǐ bù míngbái wǒ de yìsi m,Chẳng lẽ bạn không hiểu ý tôi sao?
难度,nándù,Danh từ,Mức độ khó,这项工作的难度很高。,Zhè xiàng gōngzuò de nándù hěn,Công việc này có độ khó rất cao.
内,nèi,Danh từ,Bên trong,请把文件放在抽屉内。,Qǐng bǎ wénjiàn fàng zài chōuti nè,Vui lòng đặt tài liệu vào trong ngăn kéo.
内容,nèiróng,Danh từ,Nội dung,这本书的内容非常精彩。,Zhè běn shū de nèiróng fēicháng jī,Nội dung của cuốn sách này rất đặc sắc.
