听,tīng,Động từ,Nghe,他在听歌。,Tā zài tīng gē,Anh ấy đang nghe nhạc.
听到,tīngdào,Động từ,Nghe thấy,我听到了你的声音。,Wǒ tīngdào le nǐ de shēngyīn,Tôi đã nghe thấy giọng của bạn.
听见,tīngjiàn,Động từ,Nghe được,你听见了吗？,Nǐ tīngjiàn le ma,Bạn có nghe thấy không?
听写,tīngxiě,Động từ,Nghe viết (chính tả),我们今天有听写考试。,Wǒmen jīntiān yǒu tīngxiě kǎoshì,Hôm nay chúng tôi có bài kiểm tra chính tả.
同学,tóngxué,Danh từ,Bạn học,这是我的同学。,Zhè shì wǒ de tóngxué,Đây là bạn học của tôi.
图书馆,túshūguǎn,Danh từ,Thư viện,学校里有三个图书馆。,Xuéxiào li yǒu sān gè túshū guǎn,Trường có ba thư viện.
外,wài,Danh từ,Bên ngoài,我们去外面吃饭吧。,Wǒmen qù wàimiàn chīfàn ba,Chúng ta ra ngoài ăn đi.
外边,wàibian,Danh từ,Bên ngoài,外边有很多漂亮的花。,Wàibian yǒu hěnduō piàoliang de huā,Bên ngoài có rất nhiều hoa đẹp.
外国,wàiguó,Danh từ,Nước ngoài,他是外国人。,Tā shì wàiguó rén,Anh ấy là người nước ngoài.
外语,wàiyǔ,Danh từ,Ngoại ngữ,你会说几种外语？,Nǐ huì shuō jǐ zhǒng wàiyǔ,Bạn biết nói mấy thứ tiếng nước ngoài?
玩儿,wánr,Động từ,Chơi,孩子们喜欢玩儿游戏。,Háizimen xǐhuān wánr yóuxì,Bọn trẻ thích chơi trò chơi.
晚,wǎn,Tính từ,"Muộn, trễ",现在太晚了，快睡吧。,"Xiànzài tài wǎn le, kuài shuì ba","Bây giờ quá muộn rồi, mau ngủ đi."
晚饭,wǎnfàn,Danh từ,Bữa tối,我们一起吃晚饭吧。,Wǒmen yìqǐ chī wǎnfàn ba,Chúng ta cùng đi ăn tối nhé.
晚上,wǎnshàng,Danh từ,Buổi tối,晚上我们一起去看电影吧。,Wǎnshàng wǒmen yìqǐ qù kàn diànyǐng ba,Buổi tối chúng ta cùng đi xem phim nhé.
网上,wǎngshàng,Danh từ,Trên mạng,现在很多人喜欢在网上买东西。,Xiànzài hěnduō rén xǐhuān zài wǎngshàng mǎi dōngxī,Hiện nay nhiều người thích mua đồ trên mạng.
网友,wǎngyǒu,Danh từ,Bạn trên mạng,我有很多网友。,Wǒ yǒu hěnduō wǎngyǒu,Tôi có nhiều bạn trên mạng.
忘,wàng,Động từ,Quên,我忘了带钱包。,Wǒ wàng le dài qiánbāo,Tôi quên mang ví tiền rồi.
忘记,wàngjì,Động từ,Quên,请不要忘记明天的会议。,Qǐng bú yào wàngjì míngtiān de huìyì,Xin đừng quên cuộc họp ngày mai.
问,wèn,Động từ,Hỏi,你可以问问老师这个问题。,Nǐ kěyǐ wèn wèn lǎoshī zhège wèntí,Bạn có thể hỏi giáo viên câu hỏi này.
我,wǒ,Đại từ,"Tôi, mình",我是学生。,Wǒ shì xuéshēng,Tôi là học sinh.
我们,wǒmen,Đại từ,"Chúng tôi, chúng ta",我们是好朋友。,Wǒmen shì hǎo péngyǒu,Chúng tôi là bạn tốt của nhau.
五,wǔ,Số từ,Số năm,她今天买了五个苹果。,Tā jīntiān mǎi le wǔ gè píngguǒ,Hôm nay cô ấy đã mua năm quả táo.
午饭,wǔfàn,Danh từ,Bữa trưa,我们一起去吃午饭吧。,Wǒmen yīqǐ qù chī wǔfàn ba,Chúng ta cùng đi ăn trưa nhé.
西,xī,Danh từ,Phía tây,我家在学校西边。,Wǒ jiā zài xuéxiào xībiān,Nhà tôi ở phía tây của trường.
西边,xībiān,,,,,
洗,xǐ,Động từ,"Giặt, rửa, tắm",现在我要洗衣服。,Xiànzài wǒ yào xǐ yīfu,Bây giờ tôi phải giặt quần áo.
洗手间,xǐshǒujiān,Danh từ,Nhà vệ sinh,请问，洗手间在哪里？,"Qǐngwèn, xǐshǒujiān zài nǎlǐ","Xin hỏi, nhà vệ sinh ở đâu?"
喜欢,xǐhuan,Động từ,Thích,我很喜欢吃中国菜。,Wǒ hěn xǐhuan chī Zhōngguó cài,Tôi rất thích ăn món Trung Quốc.
下,xià,Danh từ,"Dưới, phía dưới, bên dưới",上有父母，下有儿女。,"Shàng yǒu fùmǔ, xià yǒu érnǚ","Trên có cha mẹ, dưới có con cái."
下,xià,Động từ,Xuống,下课后一起去吃饭吧。,Xiàkè hòu yīqǐ qù chīfàn ba,Tan học xong cùng đi ăn nhé.
下班,xiàbān,Động từ,Tan làm,我今晚八点下班。,Wǒ jīn wǎn bā diǎn xiàbān,Tối nay tôi tan làm lúc 8 giờ.
下边,xiàbian,Danh từ,Bên dưới,桌子下边有一只猫。,Zhuōzi xiàbian yǒu yī zhī māo,Dưới bàn có một con mèo.
下车,xià chē,Động từ,Xuống xe,我要在这一站下车。,Wǒ yào zài zhè yí zhàn xià chē,Tôi muốn xuống xe ở trạm này.
下次,xià cì,Danh từ,Lần sau,下次我们一起去看电影吧。,Xià cì wǒmen yīqǐ qù kàn diànyǐng ba,Lần sau chúng ta cùng đi xem phim nhé.
下课,xiàkè,Động từ,Tan học,下课后，我们去喝奶茶吧。,"Xiàkè hòu, wǒmen qù hē nǎichá ba","Tan học xong, chúng ta đi uống trà sữa nhé."
下午,xiàwǔ,Danh từ,Buổi chiều,我下午三点有个会议。,Wǒ xiàwǔ sān diǎn yǒu gè huìyì,Tôi có một cuộc họp vào lúc 3 giờ chiều.
下雨,xià yǔ,Động từ,Mưa rơi,今天会下雨，你带伞了吗？,"Jīntiān huì xiàyǔ, nǐ dài sǎn le ma","Hôm nay trời sẽ mưa, bạn đã mang ô chưa?"
先,xiān,Phó từ,Trước tiên,你先去，我等一下再去。,"Nǐ xiān qù, wǒ děng yīxià zài qù","Bạn đi trước đi, tôi sẽ đi sau."
先生,xiānsheng,Danh từ,"Ông, thầy, tiên sinh",这位是李先生。,Zhè wèi shì Lǐ xiānsheng,Đây là ông Lý.
现在,xiànzài,Phó từ,Bây giờ,我现在就去做。,Wǒ xiànzài jiù qù zuò,Tôi đi làm bây giờ đây.
想,xiǎng,Động từ,"Nghĩ, muốn",我想去日本旅游。,Wǒ xiǎng qù Rìběn lǚyóu,Tôi muốn đi du lịch Nhật Bản.
小,xiǎo,Tính từ,"Nhỏ, bé",这只狗很小，很可爱。,"Zhè zhī gǒu hěn xiǎo, hěn kě'ài","Con chó này rất nhỏ, rất đáng yêu."
小孩儿,xiǎoháir,Danh từ,Đứa trẻ,小孩儿喜欢玩游戏。,Xiǎoháir xǐhuan wán yóuxì,Trẻ con thích chơi trò chơi.
小姐,xiǎojiě,Danh từ,"Tiểu thư, cô gái",王小姐是我的同事。,Wáng xiǎojiě shì wǒ de tóngshì,Cô Vương là đồng nghiệp của tôi.
小朋友,xiǎopéngyǒu,Danh từ,"Bạn nhỏ, trẻ em",小朋友们都喜欢听故事。,Xiǎopéngyǒu men dōu xǐhuan tīng gùshì,Các bạn nhỏ đều thích nghe kể chuyện.
小时,xiǎoshí,Danh từ,Giờ (đơn vị thời gian),我等了一个小时。,Wǒ děng le yí gè xiǎoshí,Tôi đã đợi 1 tiếng.
小学,xiǎoxué,Danh từ,Trường tiểu học,我弟弟上小学二年级。,Wǒ dìdi shàng xiǎoxué èr niánjí,Em trai tôi học lớp 2 tiểu học.
小学生,xiǎoxuéshēng,Danh từ,Học sinh tiểu học,她是个聪明的小学生。,Tā shì gè cōngmíng de xiǎoxuéshēng,Cô bé ấy là một học sinh tiểu học thông minh.
笑,xiào,Động từ,Cười,她的笑容很美。,Tā de xiàoróng hěn měi,Nụ cười của cô ấy rất đẹp.
写,xiě,Động từ,Viết,请写下你的名字。,Qǐng xiě xià nǐ de míngzi,Vui lòng viết tên của bạn xuống.
谢谢,xièxie,Động từ,Cảm ơn,谢谢你的帮助。,Xièxie nǐ de bāngzhù,Cảm ơn sự giúp đỡ của bạn.
新,xīn,Tính từ,Mới,我买了一件新衣服。,Wǒ mǎi le yí jiàn xīn yīfú,Tôi đã mua một bộ quần áo mới.
新年,xīnnián,Danh từ,Năm mới,新年快乐！,Xīnnián kuài lè,Năm mới vui vẻ!
星期,xīngqī,Danh từ,Tuần,这个星期很忙。,Zhège xīngqī hěn máng,Tuần này rất bận.
星期日,xīngqīrì,Danh từ,Chủ nhật,星期日我们去公园吧。,Xīngqīrì wǒmen qù gōngyuán ba,Chủ nhật chúng ta đi công viên nhé.
星期天,xīngqītiān,Danh từ,Chủ nhật,星期天我喜欢睡懒觉。,Xīngqītiān wǒ xǐhuan shuì lǎnjiào,Chủ nhật tôi thích ngủ nướng.
行,xíng,Động từ,"Được, ổn",这样做行不行？,Zhèyàng zuò xíng bù xíng,Làm như thế này được không?
休息,xiūxi,Động từ,Nghỉ ngơi,我每天都要休息一小时。,Wǒ měitiān dōu yào xiūxi yī xiǎoshí,Tôi phải nghỉ ngơi một giờ mỗi ngày.
学,xué,Động từ,Học,我在学汉语。,Wǒ zài xué Hànyǔ,Tôi đang học tiếng Trung.
学生,xuéshēng,Danh từ,Học sinh,她是我的学生。,Tā shì wǒ de xuéshēng,Cô ấy là học sinh của tôi.
学习,xuéxí,Động từ,Học tập,我们应该认真学习。,Wǒmen yīnggāi rènzhēn xuéxí,Chúng ta nên học tập chăm chỉ.
学校,xuéxiào,Danh từ,Trường học,我们学校很大。,Wǒmen xuéxiào hěn dà,Trường của chúng tôi rất lớn.
学院,xuéyuàn,Danh từ,Học viện,这个学院很大很漂亮。,Zhège xuéyuàn hěn dà hěn piàoliang,Học viện này rất lớn và đẹp.
要（动）,yào,Động từ,"Muốn, cần",我想要一杯咖啡。,Wǒ xiǎng yào yī bēi kāfēi,Tôi muốn một ly cà phê.
爷爷,yéye,Danh từ,Ông nội,我爷爷每天去公园散步。,Wǒ yéye měitiān qù gōngyuán sànbù,Mỗi ngày ông nội tôi đi dạo trong công viên.
也,yě,Phó từ,Cũng,我也喜欢吃苹果。,Wǒ yě xǐhuan chī píngguǒ,Tôi cũng thích ăn táo.
页,yè,Danh từ,"Trang (sách, giấy)",请翻到第五页。,Qǐng fān dào dì wǔ yè,Vui lòng lật đến trang 5.
一,yī,Số từ,Một,我只有一个妹妹。,Wǒ zhǐ yǒu yī gè mèimei,Tôi chỉ có một em gái.
衣服,yīfu,Danh từ,Quần áo,这件衣服很漂亮。,Zhè jiàn yīfu hěn piàoliang,Bộ quần áo này rất đẹp.
医生,yīshēng,Danh từ,Bác sĩ,我爸爸是一名医生。,Wǒ bàba shì yī míng yīshēng,Bố tôi là một bác sĩ.
医院,yīyuàn,Danh từ,Bệnh viện,他生病了，要去医院。,"Tā shēngbìng le, yào qù yīyuàn","Anh ấy bị ốm, cần đến bệnh viện."
一半,yíbàn,Số từ,Một nửa,我们班一半是男生。,Wǒmen bān yíbàn shì nánshēng,Một nửa lớp chúng tôi là nam sinh.
一会儿,yíhuìr,Danh từ,"Một lát, một chút",请等我一会儿。,Qǐng děng wǒ yíhuìr,Vui lòng đợi tôi một lát.
一块儿,yíkuàir,Phó từ,Cùng nhau,我们一块儿去公园吧。,Wǒmen yíkuàir qù gōngyuán ba,Chúng ta cùng đi công viên nhé.
一下儿,yíxiàr,Cụm từ,"Một chút, một lát",你等我一下儿。,Nǐ děng wǒ yíxiàr,Đợi tôi một chút.
一样,yíyàng,Tính từ,Giống nhau,这两件衣服一样。,Zhè liǎng jiàn yīfu yíyàng,Hai bộ quần áo này giống nhau.
一边,yìbiān,Danh từ,"Một phía, một bên",她一边吃饭，一边看书。,"Tā yìbiān chīfàn, yìbiān kànshū",Cô ấy vừa ăn vừa đọc sách.
一点儿,yìdiǎnr,Cụm từ,"Một chút, một ít",我想喝一点儿水。,Wǒ xiǎng hē yìdiǎnr shuǐ,Tôi muốn uống một chút nước.
一起,yìqǐ,Trạng từ,Cùng nhau,我们一起去看电影吧。,Wǒmen yìqǐ qù kàn diànyǐng ba,Chúng ta cùng đi xem phim nhé.
一些,yìxiē,Lượng từ,"Một số, một ít",这里有一些苹果。,Zhèlǐ yǒu yìxiē píngguǒ,Ở đây có một vài quả táo.
用,yòng,Động từ,"Dùng, sử dụng",你可以用我的手机。,Nǐ kěyǐ yòng wǒ de shǒujī,Bạn có thể dùng điện thoại của tôi.
有,yǒu,Động từ,"Có, tồn tại",我有一个好朋友。,Wǒ yǒu yī gè hǎo péngyǒu,Tôi có một người bạn tốt.
有的,yǒude,Đại từ,"Một số, có cái thì…","有的人喜欢喝咖啡,有的人喜欢喝茶。",Yǒude rén xǐhuan hē kāfēi，yǒude rén xǐhuan hē chá,"Có người thích uống cà phê, có người thích uống trà."
有名,yǒumíng,Tính từ,Nổi tiếng,这家餐厅很有名。,Zhè jiā cāntīng hěn yǒumíng,Nhà hàng này rất nổi tiếng.
"有时候 | 有
时",yǒu shíhòu |yǒu shí,Trạng từ,"Đôi khi, có lúc",我有时候去图书馆学习。,Wǒ yǒu shíhòu qù túshūguǎn xuéxí,Đôi khi tôi đến thư viện học.
有（一）些,yǒu (yì) xiē,Lượng từ,"Một vài, một số",这里有一些书。,Zhèlǐ yǒu yìxiē shū,Ở đây có một vài cuốn sách.
有用,yǒuyòng,Tính từ,"Hữu ích, có ích",这本书很有用。,Zhè běn shū hěn yǒuyòng,Cuốn sách này rất hữu ích.
右,yòu,Danh từ,Bên phải,商店在银行的右边。,Shāngdiàn zài yínháng de yòubian,Cửa hàng ở bên phải ngân hàng.
右边,yòubian,Danh từ,Phía bên phải,,,
雨,yǔ,Danh từ,Mưa,今天下雨了。,Jīntiān xià yǔ le,Hôm nay trời mưa rồi.
元,yuán,Danh từ,Đồng (đơn vị tiền tệ),这本书五十元。,Zhè běn shū wǔshí yuán,Cuốn sách này giá 50 tệ.
远,yuǎn,Tính từ,Xa,我家离学校很远。,Wǒ jiā lí xuéxiào hěn yuǎn,Nhà tôi cách trường học rất xa.
月,yuè,Danh từ,"Tháng
mặt trăng","今年的二月有二十九天。
今天的月亮很漂亮。","Jīnnián de èryuè yǒu èrshíjiǔ tiān/
/Jīntiān de yuèliàng hěn piàoliang","Tháng Hai năm nay có 29 ngày.
Mặt trăng hôm nay rất đẹp."
再,zài,Trạng từ,"Lại, lần nữa",请再说一遍。,Qǐng zài shuō yí biàn,Xin hãy nói lại một lần nữa.
再见,zàijiàn,Động từ,Tạm biệt,"A: 明天见！
B: 再见！",A:/Míngtiān jiàn!/ B: /Zàijiàn!,A: Hẹn gặp lại ngày mai! B: Tạm biệt!
在,zài,Giới từ,"Ở, tại",我在家看电视。,Wǒ zài jiā kàn diànshì,Tôi ở nhà xem tivi.
在家,zàijiā,Trạng từ,Ở nhà,周末我一般在家休息。,Zhōumò wǒ yībān zàijiā xiūxi,Cuối tuần tôi thường ở nhà nghỉ ngơi.
早,zǎo,Tính từ,Sớm,今天你起得很早。,Jīntiān nǐ qǐ de hěn zǎo,Hôm nay bạn dậy rất sớm.
早饭,zǎofàn,Danh từ,Bữa sáng,你今天吃早饭了吗？,Nǐ jīntiān chī zǎofàn le ma,Hôm nay bạn đã ăn sáng chưa?
早上,zǎoshang,Danh từ,Buổi sáng,早上空气很好。,Zǎoshang kōngqì hěn hǎo,Không khí buổi sáng rất tốt.
怎么,zěnme,Đại từ,Như thế nào,你怎么来学校的？,Nǐ zěnme lái xuéxiào de,Bạn đến trường bằng cách nào?
站,zhàn,Động từ,Đứng,请站在这儿。,Qǐng zhàn zài zhèr,Xin hãy đứng ở đây.
站,zhàn,Danh từ,"Trạm, ga",我要去北京站。,Wǒ yào qù Běijīng zhàn,Tôi muốn đi đến Ga Bắc Kinh.
找,zhǎo,Động từ,Tìm kiếm,我在找我的手机。,Wǒ zài zhǎo wǒ de shǒujī,Tôi đang tìm điện thoại của tôi.
找到,zhǎodào,Động từ,Tìm thấy,我找到钥匙了。,Wǒ zhǎodào yàoshi le,Tôi tìm thấy chìa khóa rồi.
这,zhè,Đại từ,"Này, đây",这是我的书。,Zhè shì wǒ de shū,Đây là sách của tôi.
这边,zhèbiān,Đại từ,"Bên này, phía này",你坐这边吧。,Nǐ zuò zhèbiān ba,Bạn ngồi bên này đi.
这里,zhè lǐ,Đại từ,"Ở đây, chỗ này",这里的风景很美。,Zhè lǐ de fēngjǐng hěn měi,Phong cảnh ở đây rất đẹp.
这儿,zhèr,Đại từ,Ở đây,你来这儿看看吧。,Nǐ lái zhèr kànkan ba,Bạn đến chỗ này xem thử đi.
这些,zhèxiē,Đại từ,Những cái này,这些水果很好吃。,Zhèxiē shuǐguǒ hěn hǎochī,Những loại trái cây này rất ngon.
着,zhe,Trợ từ,Đang (dùng để chỉ trạng thái tiếp diễn),他笑着说话。,Tā xiào zhe shuōhuà,Anh ấy vừa cười vừa nói.
真,zhēn,Phó từ,"Thật, rất",这个地方真美。,Zhège dìfāng zhēn měi,Nơi này thật đẹp!
真的,zhēn de,Cụm từ,"Thật sự, thực sự",你真的要去吗？,Nǐ zhēnde yào qù ma,Bạn thật sự muốn đi à?
正,zhèng,Phó từ,"vừa hay, đúng lúc",我正好要去找你。,Wǒ zhènghǎo yào qù zhǎo nǐ,Tôi vừa hay định đi tìm bạn.
正在,zhèngzài,Phó từ,Đang (chỉ hành động xảy ra trong hiện tại),我正在写作业。,Wǒ zhèngzài xiě zuòyè,Tôi đang làm bài tập.
知道,zhī dào,Động từ,"Biết, hiểu biết",你知道他的名字吗？,Nǐ zhīdào tā de míngzi ma?,Bạn có biết tên của anh ấy không?
知识,zhīshi,Danh từ,Kiến thức,学习知识很重要。,Xuéxí zhīshi hěn zhòngyào,Việc học rất quan trọng.
中,zhōng,Danh từ,"Ở giữa, trung tâm",她站在房间中间。,Tā zhàn zài fángjiān de zhōngjiān,Cô ấy đứng ở giữa phòng.
中国,Zhōngguó,Danh từ,Trung quốc,中国是一个美丽的国家。,Zhōngguó shì yī gè měilì de guójiā,Trung Quốc là một đất nước xinh đẹp.
中间,zhōngjiān,Danh từ,"Ở giữa, trung gian",我家在学校和公司中间。,Wǒ jiā zài xuéxiào hé gōngsī zhōngjiān,Nhà tôi nằm giữa trường học và công ty.
中文,Zhōngwén,Danh từ,Tiếng trung quốc,你的中文很好。,Nǐ de Zhōngwén hěn hǎo,Tiếng Trung của bạn rất tốt
中午,zhōngwǔ,Danh từ,Buổi trưa,我们中午去吃饭吧。,Wǒmen zhōngwǔ qù chīfàn ba,Chúng ta đi ăn trưa nhé.
中学,zhōngxué,Danh từ,Trường trung học,他是我中学同学。,Tā shì wǒ zhōngxué tóngxué,Anh ấy là bạn học của tôi ở trường trung học.
中学生,zhōngxuéshēng,Danh từ,Học sinh trung học,他是一个中学生。,Tā shì yí gè zhōngxuéshēng,Cậu ấy là một học sinh trung học.
重,zhòng,Tính từ,"Nặng
trọng yếu, quan trọng","这个箱子很重。
这是个重大决定。","Zhège xiāngzi hěn zhòng/
/Zhè shìgè zhòngdà juédìng","Chiếc hộp này rất nặng.
Đây là một quyết định quan trọng."
重要,zhòngyào,Tính từ,Quan trọng,学习汉语对我来说很重要。,Xuéxí Hànyǔ duì wǒ lái shuō hěn zhòngyào,Học tiếng Trung rất quan trọng đối với tôi.
住,zhù,Động từ,"Ở, cư trú, sống",你住在哪个城市？,Nǐ zhù zài nǎge chéngshì,Bạn sống ở thành phố nào?
准备,zhǔnbèi,Động từ,Chuẩn bị,"A: 你准备好了吗？
B: 我们要出发了。",A: /Nǐ zhǔnbèi hǎo le ma/ B: /Wǒmen yào chūfā le,A: Bạn chuẩn bị xong chưa? B: Chúng ta sắp xuất phát rồi.
桌子,zhuōzi,Danh từ,Cái bàn,书在桌子上，你看见了吗？,"Shū zài zhuōzi shàng, nǐ kànjiàn le ma","Quyển sách ở trên bàn, bạn thấy chưa?"
字,zì,Danh từ,"Chữ, từ",我不认识这个字。,Wǒ bù rènshi zhège zì,Tôi không biết chữ này.
子（桌子）,zi (zhuōzi),Hậu tố,Hậu tố dùng trong danh từ,你的桌子很大，很好看。,"Nǐ de zhuōzi hěn dà, hěn hǎokàn","Cái bàn của bạn rất lớn, rất đẹp."
走,zǒu,Động từ,"Đi, rời đi",我们一起走吧，太晚了。,"Wǒmen yīqǐ zǒu ba, tài wǎn le","Chúng ta cùng đi thôi, trễ quá rồi."
走路,zǒu lù,Động từ,Đi bộ,他每天早上都走路去学校。,Tā měitiān zǎoshang dōu zǒulù qù xuéxiào,Mỗi sáng anh ấy đều đi bộ đến trường.
最,zuì,Phó từ,Nhất (chỉ mức độ cao nhất),你最喜欢吃什么水果？,Nǐ zuì xǐhuan chī shénme shuǐguǒ,Bạn thích ăn loại trái cây nào nhất?
最好,zuìhǎo,Tính từ,Tốt nhất,下雨了，你最好带伞。,"Xiàyǔ le, nǐ zuìhǎo dài sǎn","Trời mưa rồi, tốt nhất bạn nên mang ô."
最后,zuìhòu,Danh từ,Cuối cùng,最后一个问题，你听好了。,"Zuìhòu yī gè wèntí, nǐ tīng hǎo le","Câu hỏi cuối cùng, bạn nghe kỹ nhé."
昨天,zuótiān,Danh từ,Hôm qua,昨天天气很好，我们去公园了。,"Zuótiān tiānqì hěn hǎo, wǒmen qù gōngyuán le","Hôm qua thời tiết rất đẹp, chúng tôi đã đi công viên."
左,zuǒ,Danh từ,Bên trái,请往左走，那边有商店。,"Qǐng wǎng zuǒ zǒu, nàbiān yǒu shāngdiàn","Hãy đi về bên trái, bên đó có cửa hàng."
左边,zuǒbian,Danh từ,Phía bên trái,我家在学校左边。,Wǒ jiā zài xuéxiào zuǒbian,Nhà tôi ở bên trái trường học.
坐,zuò,Động từ,Ngồi,请坐这里，老师马上来。,"Qǐng zuò zhèlǐ, lǎoshī mǎshàng lái","Mời ngồi đây, thầy giáo sẽ đến ngay."
坐下,zuòxia,Động từ,Ngồi xuống,咱们坐下谈吧。,Zánmen zuòxia tán ba,Chúng ta ngồi xuống nói chuyện.
做,zuò,Động từ,"Làm, thực hiện",我妈做中国菜非常好吃。,Wǒ mā zuò Zhōngguó cài fēicháng hǎochī,Mẹ tôi làm đồ ăn Trung Quốc rất ngon.
